ax,ay,az,gx,gy,gz,mx,my,mz
0.06201172,0.369873,-0.9089355,2.679389,3.29771,-0.04580153,27.6,-135.24,-113.16
0.05615234,0.3620605,-0.9162598,1.19084,6.206107,-0.3129771,27.6,-135.24,-112.24
0.05688477,0.3676758,-0.9196777,1.763359,6.572519,1.259542,27.6,-135.24,-112.24
0.06494141,0.3754883,-0.9106445,-0.08396947,4.61832,1.572519,27.6,-135.24,-112.24
0.05664063,0.375,-0.9064941,0.1755725,3.732824,1.877863,27.6,-135.24,-112.24
0.05639648,0.364502,-0.9116211,1.206107,5.374046,0.2977099,27.6,-135.24,-112.24
0.05078125,0.3549805,-0.9196777,2.305344,5.610687,0.4198473,27.6,-135.24,-112.24
0.05371094,0.3503418,-0.9333496,1.59542,7.244275,2.312977,27.6,-135.24,-113.16
0.05834961,0.3613281,-0.9165039,1.167939,3.740458,0.7022901,27.6,-135.24,-113.16
0.05419922,0.3544922,-0.9123535,1.664122,2.916031,-0.6946565,27.6,-135.24,-112.24
0.05395508,0.359375,-0.9296875,2.40458,5.946565,0.7938931,27.6,-135.24,-112.24
0.0612793,0.3676758,-0.9125977,0.832061,4.160306,1.916031,27.6,-135.24,-112.24
0.05957031,0.3684082,-0.909668,1.801527,3.068702,0.4274809,27.6,-135.24,-112.24
0.05908203,0.3747559,-0.9138184,1.045802,1.030534,-1.290076,27.6,-135.24,-112.24
0.05151367,0.3669434,-0.9123535,2.282443,4.641222,-2.061069,27.6,-135.24,-112.24
0.05859375,0.3640137,-0.9147949,3.038168,4.648855,-0.007633588,27.6,-135.24,-112.24
0.06665039,0.3671875,-0.9160156,3.419847,3.496183,-0.2137404,27.6,-135.24,-112.24
0.05786133,0.369873,-0.9226074,-0.129771,1.984733,-0.2290076,27.6,-135.24,-112.24
0.05957031,0.3676758,-0.9157715,1.022901,4.694656,1.854962,27.6,-135.24,-112.24
0.0703125,0.359375,-0.9162598,1.061069,5.587786,2.427481,27.6,-135.24,-112.24
0.06713867,0.3535156,-0.9162598,2.015267,4.664122,2.412214,27.6,-135.24,-112.24
0.07446289,0.3662109,-0.9177246,1.641221,4.549618,-0.2900764,27.6,-135.24,-112.24
0.07177734,0.3632813,-0.9243164,2.396947,3.335878,-0.1374046,27.6,-135.24,-112.24
0.06323242,0.3608398,-0.9216309,1.526718,4.396946,-0.4274809,27.6,-135.24,-112.24
0.05810547,0.362793,-0.9155273,3.152672,4.954198,-1.70229,27.6,-135.24,-112.24
0.06103516,0.3657227,-0.9133301,2.290076,3.442748,-2.259542,27.6,-135.24,-112.24
0.0625,0.3669434,-0.9116211,4.969466,5.992366,-1.992366,27.6,-135.24,-112.24
0.05541992,0.3620605,-0.9309082,4.465649,4.259542,-3.40458,27.6,-135.24,-112.24
0.0480957,0.3588867,-0.9284668,3.717557,4.610687,-1.419847,27.6,-135.24,-113.16
0.05126953,0.361084,-0.9104004,2.091603,2.244275,-1.503817,27.6,-135.24,-113.16
0.05175781,0.3605957,-0.9160156,0.8396947,2.335878,-1.10687,27.6,-135.24,-113.16
0.06445313,0.3552246,-0.9204102,3.282443,5.221374,2.076336,28.52,-135.24,-113.16
0.06811523,0.348877,-0.918457,1.648855,2.48855,-0.4656488,27.6,-134.32,-112.24
0.06054688,0.3520508,-0.925293,2.374046,3.870229,-1.503817,27.6,-134.32,-112.24
0.06298828,0.3630371,-0.9179688,1.717557,2.801527,-0.6183206,28.52,-134.32,-113.16
0.07226563,0.3637695,-0.9140625,1.053435,5.282443,-0.4427481,28.52,-134.32,-113.16
0.06665039,0.3608398,-0.9174805,1.709924,3.755725,-1.320611,28.52,-134.32,-113.16
0.05175781,0.3601074,-0.9208984,1.946565,6.61832,-0.9694656,28.52,-135.24,-112.24
0.05517578,0.3615723,-0.916748,2.122137,6.389313,-0.4732824,28.52,-135.24,-112.24
