ax,ay,az,gx,gy,gz,mx,my,mz
0.3562012,0.6743164,-0.765625,8.816793,17.9542,-13.32061,-41.4,-148.12,14.72
0.2458496,0.6069336,-0.6147461,-28.19847,-22.25954,-17.22901,-41.4,-148.12,14.72
0.4074707,0.4541016,-0.739502,-32.12977,-40.01527,-13.29771,-41.4,-149.04,12.88
0.5463867,0.4250488,-0.796875,15.0229,-19.50382,-7.114504,-41.4,-149.04,12.88
0.4995117,0.5471191,-0.6972656,16.26718,-7.427481,-4.656488,-34.96,-150.88,13.8
0.5202637,0.5661621,-0.776123,-11.91603,4.374046,-16.29771,-34.96,-150.88,13.8
0.4829102,0.4211426,-0.8378906,-22.67175,11.83206,-10.62595,-34.96,-150.88,13.8
0.3891602,0.3696289,-0.776123,5.198473,16.34351,0.2977099,-34.96,-149.96,13.8
0.2585449,0.526123,-0.7758789,17.40458,23.34351,3.29771,-34.96,-149.96,13.8
0.1289063,0.5515137,-0.7849121,-0.07633588,-3.633588,11.61832,-34.96,-149.96,13.8
0.277832,0.479248,-0.7229004,3.732824,-50.80153,23.37405,-36.8,-149.96,14.72
0.6035156,0.5507813,-0.7126465,14.25954,-24.19847,23.28244,-36.8,-149.96,14.72
0.5793457,0.6364746,-0.7597656,11.27481,43.56488,1.175573,-34.96,-150.88,13.8
0.2001953,0.6550293,-0.8112793,-19.62595,45.06107,13.0,-34.96,-150.88,13.8
0.0715332,0.4836426,-0.8613281,-41.25191,-11.29771,7.450382,-34.96,-150.88,13.8
0.2531738,0.3244629,-0.8269043,-20.26718,-43.90076,9.877863,-38.64,-149.04,20.24
0.4633789,0.3925781,-0.8444824,24.54198,-30.36641,11.99237,-38.64,-149.04,20.24
0.4716797,0.5180664,-0.7414551,23.41221,-6.08397,11.57252,-38.64,-149.04,20.24
0.3776855,0.5883789,-0.8459473,-17.46565,16.79389,3.175573,-34.04,-149.96,18.4
0.2336426,0.4355469,-0.8769531,-23.58779,2.832061,6.564886,-34.04,-149.96,18.4
